sk_id,com_cat_1,com_cat_2,com_cat_3,base_type,act,arpu_group,com_cat_7,com_cat_8,device_type_id,internet_type_id,revenue,itc,vas,rent_channel,roam,cost,com_cat_17,com_cat_18,com_cat_19,com_cat_20,com_cat_21,com_cat_22,com_cat_23,com_cat_25,com_cat_26,com_cat_27,com_cat_28,com_cat_29,com_cat_30,com_cat_31,com_cat_32,com_cat_33,com_cat_34
2858,36,240,55,24,12,102.0,19,16414.0,60.0,24.0,1.542852,0.3608,1.011639,0.661072,0.0,0.087437,0.0,0.0,0.3145440000000001,8.439558,0.23157600000000003,8.439558,1.520864,12,12,0.15182299999999999,0.360745,0.012299999999999998,0.006828,1.168645,0.330948,1.246752,12.0
2859,6,55,17,1,1,9.0,2,1577.0,5.0,1.0,0.130205,0.004402,0.088671,0.057489,0.0,0.005149,0.098772,0.0,0.026212,0.705528,0.026089,0.701934,0.131303,1,0,0.000787,0.004402,0.008691,0.013456,0.015081,0.027579,0.103896,0.0
2861,72,24,33,24,12,77.0,12,3334.0,60.0,12.0,1.43442,0.13681100000000002,1.020851,0.663756,0.0,0.065447,0.0,0.290238,0.3145440000000001,8.418355,0.233444,8.417966,1.434671,12,12,0.075994,0.13681100000000002,0.04685500000000001,0.0,0.538895,0.330948,1.246752,66.0
2862,36,540,60,24,12,128.0,24,18166.0,58.0,25.0,1.655148,0.542532,1.0179770000000001,0.674474,0.0,0.107413,0.0,0.0,0.3145440000000001,8.463683999999999,0.23157600000000003,8.463683999999999,1.5933429999999997,12,12,0.267287,0.540928,0.09450600000000002,0.15340600000000001,0.7848709999999999,0.330948,1.25251,31.0
2864,96,528,24,24,12,120.0,12,8892.0,60.0,12.0,1.6504020000000001,0.7129559999999999,1.02526,0.6938589999999999,0.0,0.126775,0.0,0.31504,0.3145440000000001,8.447018,0.232969,8.446596,1.5995020000000002,12,12,0.30219300000000004,0.712695,0.07687100000000001,0.0,1.1925660000000002,0.330948,1.246752,24.0
2865,60,276,60,24,12,113.0,18,1512.0,60.0,24.0,1.5979789999999998,0.09837200000000001,1.0631620000000002,0.675696,4.4e-05,0.06529499999999999,0.0,0.0,0.3145440000000001,8.476145,0.23157600000000003,8.476145,1.5881119999999997,12,12,0.118715,0.09489999999999998,0.128941,0.0,0.43659400000000004,0.334648,1.2475630000000002,24.0
2866,60,372,60,24,12,144.0,12,14370.0,60.0,12.0,2.059097,0.9966830000000001,1.187899,0.704795,0.0,0.167196,0.0,0.0,0.3145440000000001,8.559823,0.23157600000000003,8.559823,1.8714169999999999,12,12,0.8904319999999999,0.9899249999999999,0.093976,0.0,1.427758,0.334645,1.249667,24.0
2867,72,660,24,24,11,56.0,37,14784.0,60.0,22.0,1.372972,0.117503,1.012048,0.6645710000000001,0.0,0.062967,0.0,0.220886,0.3145440000000001,8.398607,0.23250400000000002,8.398311,1.3738939999999997,12,12,0.06923,0.115735,0.019225,0.021921999999999997,0.303144,0.334986,1.2617990000000001,81.0
2868,96,180,60,24,12,49.0,48,16860.0,36.0,12.0,1.335438,0.01365,1.0101939999999998,0.660005,0.0,0.051912,0.0,0.0,0.3145440000000001,8.393933,0.23157600000000003,8.393933,1.3449170000000001,12,12,0.032377,0.01365,0.0,0.0,0.085475,0.330948,1.246752,36.0
2869,84,756,60,24,12,113.0,12,636.0,36.0,36.0,1.585411,0.774091,1.0100040000000001,0.662244,0.0,0.12950399999999998,0.0,0.0,0.3145440000000001,8.421989,0.23157600000000003,8.421989,1.447219,12,12,0.6832770000000001,0.774091,1e-06,0.0,0.7442059999999999,0.330948,1.246752,36.0
2870,12,360,60,24,12,93.0,21,11333.0,60.0,24.0,1.510713,0.034290999999999995,1.0100040000000001,0.6702459999999999,0.0,0.054809,0.0,0.0,0.3145440000000001,8.453496,0.23157600000000003,8.453496,1.515577,12,12,0.043474000000000006,0.03393499999999999,0.025498,0.054592,0.067455,0.330948,1.246752,73.0
2872,96,156,60,24,12,124.0,23,20112.0,60.0,24.0,1.652692,0.248994,1.146955,0.737255,0.0,0.090942,0.0,0.0,0.3145440000000001,8.475573,0.23157600000000003,8.475573,1.6415700000000002,12,12,0.119227,0.24873299999999998,0.381015,0.156329,0.5841109999999999,0.330948,1.246752,24.0
2873,24,384,60,24,12,120.0,35,12984.0,60.0,12.0,1.6763739999999998,0.10228600000000002,1.045333,0.6606949999999999,0.0,0.063297,0.0,0.0,0.3145440000000001,8.505332999999998,0.23157600000000003,8.505332999999998,1.5361260000000003,12,12,0.693378,0.10228600000000002,0.000221,0.0,0.792231,0.330948,1.246752,102.0
2874,60,720,60,24,12,128.0,12,10980.0,60.0,24.0,1.716957,0.14645300000000003,1.200792,0.670527,0.00215,0.080909,0.0,0.0,0.3145440000000001,8.506005,0.23157600000000003,8.506005,1.6551930000000004,12,12,0.344881,0.145364,0.005854,0.08390500000000001,0.41443199999999997,0.330961,1.247611,24.0
2875,12,360,60,24,12,116.0,37,6000.0,60.0,12.0,1.624158,0.697027,1.050149,0.66174,0.0,0.12425,0.0,0.0,0.3145440000000001,8.439718,0.23157600000000003,8.439718,1.543168,12,12,0.4250479999999999,0.696776,4.7000000000000004e-05,0.0,0.6373,0.330948,1.246752,75.0
2876,72,660,60,24,12,90.0,12,12638.0,52.0,29.0,1.603782,0.102968,1.2517580000000001,0.678055,0.0,0.07828099999999999,0.0,0.0,0.3145440000000001,8.468133,0.23157600000000003,8.468133,1.5966010000000004,12,12,0.06707099999999999,0.09210800000000002,0.02087,0.146727,0.667415,0.330948,1.246752,45.0
2877,60,204,18,24,11,50.0,72,3073.0,63.0,13.0,1.3925810000000003,0.0,1.0100040000000001,0.6668539999999998,0.0,0.05104899999999999,0.0,0.0,0.3145440000000001,8.414748,0.23157600000000003,8.414748,1.4100919999999997,12,12,6e-06,0.0,0.194585,0.000533,0.002472,0.330948,1.246752,72.0
2879,12,360,34,24,12,137.0,12,10776.0,60.0,24.0,1.8132929999999998,0.580161,1.211005,0.712542,0.0,0.126913,0.0,0.0,0.3145440000000001,8.504344,0.23157600000000003,8.504344,1.730706,12,12,0.442102,0.580161,0.03257,0.335441,0.6341500000000001,0.330948,1.246787,24.0
2880,12,360,52,24,12,144.0,26,1320.0,60.0,24.0,2.1156610000000002,0.23879999999999998,1.025032,0.722656,0.002257,0.082998,0.0,0.0,0.3145440000000001,8.644974000000001,0.23157600000000003,8.644974000000001,2.069768,12,12,0.276786,0.236807,0.09736099999999999,0.362623,0.49779899999999994,0.330975,1.247927,24.0
2881,36,192,24,24,12,109.0,12,1344.0,60.0,24.0,1.568137,0.180236,1.015199,0.6799229999999999,0.0,0.070772,0.0,0.0,0.3145440000000001,8.461378999999999,0.23157600000000003,8.461378999999999,1.5269640000000002,12,12,0.257345,0.180236,0.05557599999999999,0.6103899999999999,0.802384,0.330948,1.246752,24.0
2882,36,132,60,24,12,124.0,28,9328.0,60.0,18.0,1.6492990000000003,0.880839,1.071769,0.6620189999999999,0.0,0.144406,0.0,0.0,0.3145440000000001,8.432974,0.23157600000000003,8.432974,1.5660859999999999,12,12,0.43998800000000005,0.880839,0.003399,0.0,1.193646,0.330948,1.256078,55.0
2883,84,312,60,24,12,67.0,36,3480.0,60.0,24.0,1.411008,0.04015,1.012106,0.660269,2.6e-05,0.054783,0.0,0.0,0.3145440000000001,8.418358999999999,0.23157600000000003,8.418358999999999,1.3715509999999997,12,12,0.248333,0.04015,0.0,0.0,0.25483,0.330948,1.246761,120.0
2884,72,300,60,24,12,83.0,36,9640.0,36.0,36.0,1.465663,0.056028999999999995,1.050372,0.6604180000000001,0.0,0.058897000000000005,0.0,0.0,0.3145440000000001,8.434444,0.23157600000000003,8.434444,1.472187,12,12,0.048334,0.056028999999999995,0.0,0.0,0.438218,0.330948,1.2470729999999999,78.0
2885,96,912,60,24,12,143.0,21,2680.0,60.0,12.0,2.0772350000000004,0.7010619999999999,1.188355,0.6739740000000001,0.004689,0.139359,0.0,0.0,0.3145440000000001,8.587775,0.23157600000000003,8.587775,1.973189,12,12,0.519867,0.7004909999999999,0.025818,0.0,0.987976,0.331173,1.254592,36.0
2886,84,936,60,24,12,81.0,38,3420.0,60.0,12.0,1.455065,0.129781,1.054839,0.660104,0.0,0.066674,0.0,0.0,0.3145440000000001,8.424681999999999,0.23157600000000003,8.424681999999999,1.4406930000000002,12,12,0.140207,0.129781,9.6e-05,0.0,0.14078899999999997,0.330948,1.246752,120.0
2887,2,60,26,2,2,11.0,16,2880.0,10.0,4.0,0.233327,0.040503,0.168334,0.109999,0.0,0.012542000000000001,0.046516,0.0,0.052424,1.399768,0.041793,1.398076,0.234861,2,1,0.006073,0.02374,0.0,0.0,0.020622,0.055158,0.207792,0.0
2888,36,72,60,24,12,65.0,48,1416.0,60.0,24.0,1.397287,0.139509,1.0141920000000002,0.659806,0.0,0.064974,0.0,0.0,0.3145440000000001,8.405626999999999,0.23157600000000003,8.405626999999999,1.3696449999999998,12,12,0.17165799999999998,0.139509,2e-06,0.0,0.16711499999999999,0.330948,1.246752,120.0
2889,36,336,60,24,12,23.0,48,7464.0,36.0,36.0,1.304426,0.006057,1.0100040000000001,0.659657,0.0,0.05109899999999999,0.0,0.0,0.3145440000000001,8.383628,0.23157600000000003,8.383628,1.316678,12,12,0.022007,0.006057,0.0,0.0,0.04260799999999999,0.330948,1.246752,48.0
2890,36,948,60,24,12,114.0,12,16324.0,56.0,19.0,1.5918080000000001,0.108666,1.0526300000000002,0.66461,0.0,0.064734,0.0,0.0,0.3145440000000001,8.474403,0.23157600000000003,8.474403,1.552828,12,12,0.23985100000000004,0.108101,0.028445999999999996,0.000288,1.792422,0.330948,1.246752,13.0
2891,84,888,50,24,12,84.0,12,15663.0,60.0,24.0,1.4737600000000002,0.175077,1.0100040000000001,0.67163,0.0,0.069254,0.0,0.0,0.3145440000000001,8.429279,0.23157600000000003,8.429279,1.4796410000000002,12,12,0.051824999999999996,0.175077,0.137129,0.00142,0.19567800000000002,0.330948,1.246752,52.0
2892,12,360,60,24,12,131.0,13,1476.0,60.0,12.0,1.6569170000000002,0.318407,1.011832,0.690361,0.0,0.085446,0.0,0.0,0.3145440000000001,8.481324,0.23157600000000003,8.481324,1.563837,12,12,0.482155,0.318317,0.17858400000000002,0.0,0.74556,0.331806,1.247517,24.0
2893,48,900,60,24,12,82.0,12,1512.0,60.0,24.0,1.4587979999999998,0.17443400000000003,1.035983,0.6642610000000001,0.0,0.07031000000000001,0.0,0.0,0.3145440000000001,8.423184,0.23157600000000003,8.423184,1.428493,12,12,0.177927,0.15420899999999998,0.007328,0.06389800000000001,0.267738,0.330948,1.246752,59.0
2894,36,132,60,24,12,70.0,48,7212.0,60.0,12.0,1.4080139999999999,0.108745,1.035507,0.659831,0.0,0.063241,0.0,0.0,0.3145440000000001,8.41075,0.23157600000000003,8.41075,1.394158,12,12,0.137184,0.108745,1.9e-05,0.0,0.177272,0.330948,1.246752,120.0
2895,36,240,60,24,12,65.0,36,9488.0,36.0,36.0,1.3852840000000002,0.006297,1.047005,0.659737,0.0,0.053557,0.0,0.0,0.3145440000000001,8.410236,0.23157600000000003,8.410236,1.3635009999999999,12,12,0.17163899999999999,0.005752,0.0,0.0,0.336064,0.330948,1.246752,92.0
2896,36,792,60,24,12,97.0,12,16522.0,60.0,24.0,1.51807,0.020905999999999998,1.014403,0.6786590000000001,0.0,0.05439999999999999,0.0,0.0,0.3145440000000001,8.456405,0.23157600000000003,8.456405,1.5250640000000002,12,12,0.026824000000000004,0.020903,0.0278,0.158761,0.585515,0.330948,1.246785,24.0
2898,96,624,60,24,12,144.0,13,3962.0,60.0,22.0,1.784645,0.026157999999999997,1.010442,0.680963,0.0,0.054857,0.0,0.0,0.3145440000000001,8.550049999999999,0.23157600000000003,8.550049999999999,1.7952639999999997,12,12,0.030009,0.026157999999999997,0.009117999999999998,0.0,0.808773,0.330948,1.246752,108.0
2899,7,77,17,1,1,5.0,9,938.0,3.0,3.0,0.115232,0.004661,0.084167,0.054985,0.0,0.004683,0.0,0.0,0.08183,0.70061,0.076372,0.697346,0.116221,1,0,0.002048,0.004661,0.0,0.0,0.006491,0.027579,0.103896,0.0
2900,36,72,42,24,12,102.0,23,1368.0,60.0,24.0,1.5462210000000003,0.4422670000000001,1.019774,0.6982090000000001,0.0,0.099196,0.0,0.0,0.3145440000000001,8.431640999999999,0.23157600000000003,8.431640999999999,1.4824519999999997,12,12,0.35170299999999993,0.44164100000000006,0.026024,0.273169,0.510712,0.330948,1.246752,24.0
2901,72,24,48,24,12,51.0,36,10536.0,36.0,36.0,1.3630630000000001,0.11043100000000002,1.0206979999999999,0.659787,0.0,0.062437,0.0,0.0,0.3145440000000001,8.395522,0.23157600000000003,8.395522,1.365105,12,12,0.05617500000000001,0.11043100000000002,0.0,0.0,0.27074600000000004,0.330948,1.246752,41.0
2902,24,216,60,24,12,128.0,54,16212.0,60.0,12.0,1.6774870000000002,0.433337,1.085862,0.6645639999999999,0.0,0.09997,0.0,0.0,0.3145440000000001,8.477328,0.23157600000000003,8.477328,1.611038,12,12,0.368263,0.433337,0.016346,0.0,1.141449,0.330948,1.248141,12.0
2903,96,744,42,24,12,144.0,12,5768.0,60.0,17.0,2.142264,0.176283,1.030003,0.6809449999999999,0.0,0.07142400000000002,0.0,0.0,0.3145440000000001,8.663319999999999,0.23157600000000003,8.663319999999999,2.125841,12,12,0.13658599999999999,0.176283,0.004843,0.008869,0.36065400000000003,0.330948,1.246752,108.0
2904,84,984,60,24,12,99.0,12,18996.0,60.0,21.0,1.5305290000000003,0.07650699999999999,1.054856,0.7030230000000001,0.00022,0.064857,0.0,0.0,0.3145440000000001,8.4527,0.23157600000000003,8.4527,1.532723,12,12,0.06551400000000002,0.07650699999999999,0.03858399999999999,0.0,0.4354480000000001,0.331745,1.247775,94.0
2905,12,360,60,24,12,96.0,28,14404.0,60.0,19.0,1.514741,0.131186,1.014549,0.6632449999999999,0.0,0.06442099999999999,0.0,0.0,0.3145440000000001,8.44747,0.23157600000000003,8.44747,1.5095939999999999,12,12,0.083434,0.119123,0.007618,0.014933,0.25370400000000004,0.330948,1.2470839999999999,113.0
2906,12,360,47,24,12,144.0,19,1320.0,60.0,24.0,2.1909210000000003,0.338758,1.347101,0.6903139999999999,0.028134,0.13750199999999999,1.043516,0.0,0.3145440000000001,8.629303,0.303321,8.591330999999998,2.1082659999999995,12,12,0.364112,0.24061200000000005,0.17137300000000003,0.0,0.803642,0.33299600000000007,1.24956,39.0
2907,36,288,46,24,12,50.0,36,11328.0,36.0,36.0,1.332781,0.036772,1.0111780000000001,0.660659,0.0,0.054382,0.0,0.0,0.3145440000000001,8.391083,0.23157600000000003,8.391083,1.3405420000000003,12,12,0.029624,0.031155999999999996,0.0,0.0,0.41101600000000005,0.330948,1.246752,78.0
2910,72,252,60,24,12,139.0,24,6072.0,60.0,24.0,1.8753039999999999,0.805318,1.0183950000000002,0.671446,0.0,0.13395700000000002,0.0,0.0,0.3145440000000001,8.520757,0.23157600000000003,8.520757,1.6816769999999999,12,12,0.894887,0.782455,0.028197,0.06094900000000001,1.153539,0.330948,1.246752,18.0
2911,12,15,36,3,3,25.0,6,4653.0,9.0,9.0,0.38115299999999996,0.136224,0.256569,0.165042,0.0,0.026768,0.0,0.0,0.153339,2.10448,0.09408799999999999,2.100097,0.37894399999999995,3,2,0.029200999999999998,0.136224,0.0,0.0,0.134278,0.082737,0.311688,0.0
2913,48,708,60,24,12,78.0,12,15828.0,60.0,24.0,1.4371660000000004,0.065728,1.010285,0.6600680000000001,0.0,0.057225000000000005,0.0,0.0,0.3145440000000001,8.425690000000001,0.23157600000000003,8.425690000000001,1.439751,12,12,0.059985,0.065728,1e-06,0.0,0.374245,0.330948,1.2493560000000001,117.0
2914,72,684,117,12,9,89.0,72,6472.0,33.0,21.0,1.254646,0.5508540000000001,0.7856949999999999,0.496229,0.0,0.095916,1.20218,0.0,0.23590800000000006,6.340558,0.256335,6.296812000000001,1.239893,9,8,0.10163900000000001,0.079844,1e-06,0.0,0.243322,0.24821099999999996,0.935064,30.0
2915,48,60,60,24,12,102.0,18,10956.0,54.0,24.0,1.539612,0.10748200000000001,1.035239,0.6623129999999999,0.0,0.063292,0.0,0.0,0.3145440000000001,8.457116000000001,0.23157600000000003,8.457116000000001,1.530985,12,12,0.10096800000000002,0.094707,0.027516,0.0,0.526883,0.330948,1.246752,84.0
2916,20,255,59,5,5,24.0,15,1760.0,15.0,15.0,0.566924,0.015118,0.422203,0.27486499999999997,0.0,0.022665,0.082709,0.0,0.13106,3.5003699999999998,0.10217499999999999,3.4973609999999997,0.5718110000000001,5,4,0.006343,0.015118,0.0,0.0,0.056173,0.137895,0.51948,7.0
2917,72,660,60,24,12,144.0,21,7134.0,60.0,24.0,1.9478810000000002,0.357831,1.168231,0.696493,0.0,0.100205,0.0,0.0,0.3145440000000001,8.572489,0.23157600000000003,8.572489,1.869355,12,12,0.35661099999999996,0.293551,0.076492,0.25121499999999997,1.1211659999999999,0.330948,1.246752,23.0
2918,12,360,60,24,12,130.0,30,15491.0,60.0,24.0,2.805748,4.776341,1.0304270000000002,0.7409709999999999,0.0,0.5445519999999999,0.0,0.0,0.3145440000000001,8.530863,0.23157600000000003,8.530863,2.3652650000000004,12,12,0.740804,1.094452,0.156253,0.28149799999999997,3.463094,0.488401,1.8175850000000002,96.0
2919,60,768,60,24,12,144.0,84,10716.0,60.0,12.0,1.9348779999999999,0.408969,1.0300049999999998,0.6613549999999999,0.0,0.093569,0.0,0.0,0.3145440000000001,8.573043,0.23157600000000003,8.573043,1.769723,12,12,0.7745590000000001,0.408969,0.000472,0.0,0.805747,0.330948,1.246752,100.0
2920,72,300,105,21,12,76.0,23,15698.0,52.0,22.0,1.451508,0.19852000000000003,1.029195,0.66132,0.0,0.072087,0.0,0.0,0.3145440000000001,8.419239000000001,0.23157600000000003,8.419239000000001,1.4475949999999997,12,12,0.09233299999999998,0.19852000000000003,0.004466,0.0,0.549499,0.330948,1.246752,114.0
2921,60,48,60,24,12,79.0,12,8484.0,60.0,12.0,1.455124,0.19473100000000002,1.032781,0.6655449999999999,0.000543,0.07280900000000001,0.0,0.0,0.3145440000000001,8.419953,0.23157600000000003,8.419953,1.444081,12,12,0.12564799999999998,0.19473100000000002,0.009375999999999999,0.0,0.228104,0.330976,1.246752,108.0
2922,36,336,60,24,12,110.0,36,12516.0,36.0,12.0,1.5707959999999999,0.356643,1.026605,0.6606089999999999,0.0,0.08795900000000001,0.0,0.0,0.3145440000000001,8.449006999999998,0.23157600000000003,8.449006999999998,1.504803,12,12,0.367338,0.356643,4.9999999999999996e-06,0.0,0.591389,0.330948,1.2469080000000001,36.0
2923,12,360,28,24,12,133.0,84,14320.0,36.0,20.0,1.76511,0.48952700000000005,1.046661,0.6614519999999999,0.0,0.10287200000000002,0.0,0.0,0.3145440000000001,8.505974,0.23157600000000003,8.505974,1.7077029999999997,12,12,0.281158,0.489468,0.0,0.0,0.546727,0.330948,1.2894029999999999,66.0
2924,36,552,60,24,12,78.0,18,15324.0,60.0,24.0,1.4778619999999998,0.018009,1.014829,0.660444,0.0,0.052695000000000006,0.0,0.0,0.3145440000000001,8.443549,0.23157600000000003,8.443549,1.4843160000000002,12,12,0.049362,0.018009,0.014584,0.0,0.41223000000000004,0.331387,1.261437,106.0
2927,60,492,60,24,12,37.0,48,13476.0,60.0,12.0,1.33081,0.013273,1.0126140000000001,0.6596799999999999,0.0,0.052006,0.0,0.0,0.3145440000000001,8.392230000000001,0.23157600000000003,8.392230000000001,1.3376020000000002,12,12,0.04597299999999999,0.013273,8.7e-05,0.0,0.045246,0.330948,1.246752,120.0
2928,12,360,60,24,12,125.0,13,8276.0,60.0,12.0,1.6592790000000002,0.29972,1.0121280000000001,0.679113,0.0,0.082674,0.0,0.0,0.3145440000000001,8.484301,0.23157600000000003,8.484301,1.663983,12,12,0.051383,0.286519,0.025938,0.009112,0.058728,0.633204,1.617275,96.0
2929,96,180,48,24,12,100.0,12,15288.0,60.0,24.0,1.536482,0.173017,1.0138889999999998,0.8936840000000001,0.0,0.08681799999999999,0.0,0.0,0.3145440000000001,8.437794,0.23157600000000003,8.437794,1.5170759999999999,12,12,0.110316,0.173017,0.171288,0.646976,0.13681,0.330948,1.246752,36.0
2930,30,450,123,14,10,91.0,20,10548.0,50.0,20.0,1.312882,0.425611,0.855928,0.554933,0.0,0.086751,0.775549,0.7142660000000001,0.2621200000000001,7.031793,0.25082699999999997,7.002616000000001,1.264354,10,9,0.276848,0.425524,0.004795,0.10290700000000001,0.47353600000000007,0.27579,1.03896,14.0
2931,36,552,60,24,12,85.0,48,11580.0,36.0,36.0,1.4703639999999998,0.031139,1.089955,0.6597870000000001,0.0,0.05890900000000001,0.0,0.0,0.3145440000000001,8.436091000000001,0.23157600000000003,8.436091000000001,1.4723229999999998,12,12,0.06870699999999999,0.031087,0.0,0.0,0.6208990000000001,0.330948,1.246752,36.0
2932,84,936,38,24,12,86.0,12,9545.0,56.0,23.0,1.5073349999999999,0.409739,1.093616,0.668613,0.0,0.09839300000000001,0.0,0.0,0.3145440000000001,8.418549,0.23157600000000003,8.418549,1.5110320000000002,12,12,0.053394,0.40951600000000005,0.000877,0.0029820000000000003,0.062835,0.4955360000000001,1.415908,90.0
2933,12,360,60,24,12,138.0,12,1320.0,60.0,24.0,1.743182,0.43960599999999994,1.016346,0.6702789999999998,1e-05,0.096506,0.0,0.0,0.3145440000000001,8.503174,0.23157600000000003,8.503174,1.507943,12,12,1.0946209999999998,0.436716,0.041912,0.0,1.114207,0.330949,1.2467679999999999,12.0
2934,36,684,34,24,12,30.0,12,8892.0,60.0,12.0,1.334869,0.008863,1.012015,0.65972,0.0,0.051519,0.0,0.0,0.3145440000000001,8.394036,0.23157600000000003,8.394036,1.3503920000000003,12,12,0.008035,0.008863,0.000582,0.0,0.068388,0.330948,1.246752,115.0
2935,36,540,60,24,12,53.0,36,11448.0,36.0,36.0,1.338966,0.019395999999999997,1.010291,0.6599859999999999,0.0,0.052501,0.0,0.0,0.3145440000000001,8.394722999999999,0.23157600000000003,8.394722999999999,1.3476909999999998,12,12,0.037826,0.019063,0.0,0.0,1.1057270000000001,0.330948,1.246752,12.0
2936,96,624,60,24,12,61.0,48,1140.0,60.0,12.0,1.3907019999999999,0.004392,1.010387,0.663159,0.0,0.051232,0.0,0.0,0.3145440000000001,8.413948999999999,0.23157600000000003,8.413948999999999,1.4060620000000001,12,12,0.009408000000000001,0.004392,3e-06,0.0,0.21159699999999998,0.330948,1.246752,120.0
2938,96,156,60,24,12,66.0,36,15828.0,60.0,24.0,1.397258,0.001916,1.023074,0.661641,0.0,0.051691,0.0,0.0,0.3145440000000001,8.415901999999999,0.23157600000000003,8.415901999999999,1.3949619999999998,12,12,0.08669900000000001,0.0017339999999999999,1e-06,5e-06,1.0985509999999998,0.330948,1.250186,102.0
2939,5,150,59,5,5,45.0,10,6620.0,25.0,10.0,0.648974,0.002989,0.461326,0.282727,0.0,0.024616,0.0,0.0,0.7362660000000001,3.52779,0.16359200000000002,3.4922769999999996,0.654846,5,4,0.007029,0.002989,0.0035399999999999997,0.066877,0.005034,0.138707,0.519534,4.0
2940,48,960,18,24,12,144.0,18,17453.0,60.0,19.0,1.8760530000000002,0.5290389999999999,1.2721319999999998,0.6941890000000001,0.0,0.12427200000000001,0.0,0.0,0.3145440000000001,8.528523,0.23157600000000003,8.528523,1.7764229999999999,12,12,0.5160710000000001,0.528721,0.237654,0.36757399999999996,0.922507,0.330948,1.246752,24.0
